id,title,year,url,abstract,triage_score,matches_known_d01_anchor,screening_status,provenance
doi:10.2514/6.1987-2702,Ducted fan noise propagation in non-uniform flow. II - Wave equationsolution,1987,https://doi.org/10.2514/6.1987-2702,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 6, ""source_id"": ""doi:10.2514/6.1987-2702""}]"
doi:10.4028/www.scientific.net/amr.889-890.374,Influence of Finite Tip Clearance on the Tip Flow Characteristics of Ducted Propeller,2014,https://doi.org/10.4028/www.scientific.net/amr.889-890.374,"The influence of finite tip clearances on the tip flow characteristics, as well as pressure distribution on blade surface near the tip and open water performance of ducted propeller 19A/Ka4-55 model is studied in this paper. It is discovered that tip leakage vortex (TLV for short) disappears when clearance size reduces to a certain extent (0.08% of the propeller radius in this model). The decreasing of tip clearance size also leads to increasing efficiency and better cavitation performance. Besides, variation of thrust and torque coefficient with clearance size show stepped shape instead of linear.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 15, ""source_id"": ""doi:10.4028/www.scientific.net/amr.889-890.374""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 7, ""source_id"": ""doi:10.4028/www.scientific.net/amr.889-890.374""}]"
doi:10.47176/jafm.17.8.2371,Fast-moving Mesh Method and Its Application to Circumferential Non-uniform Tip Clearance in a Single-stage Turbine,2024,https://doi.org/10.47176/jafm.17.8.2371,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 20, ""source_id"": ""doi:10.47176/jafm.17.8.2371""}]"
doi:10.5293/kfma.2026.29.1.072,Effect of Tip Clearance on Aeroacoustic Noise and Aerodynamic Performance of Ducted Propeller,2026,https://doi.org/10.5293/kfma.2026.29.1.072,,5,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 37, ""source_id"": ""doi:10.5293/kfma.2026.29.1.072""}]"
doi:10.5957/jsr.1979.23.4.253,A Model of an Axisymmetrical Ducted Propeller with Zero Tip Clearance,1979,https://doi.org/10.5957/jsr.1979.23.4.253,"This paper is concerned with the case of a propeller working inside a symmetrical duct of finite length, zero thickness, zero camber and zero tip clearance. The propeller is modeled by the well-known Lerbs lifting-line theory while its radial circulation distribution is represented by a double Fourier series which allows for a nonzero circulation to occur at the blade tip. At the same time the duct circulation is considered to vary axially and circumferentially, which results in a system of longitudinal vortex filaments shed from each point on the duct surface. A comparison is made between the present method and the more sophisticated Tachmindji potential theory and the agreement is very good. Comparison is also made between the ducted and free-running (open) propeller.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 19, ""source_id"": ""doi:10.5957/jsr.1979.23.4.253""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 8, ""source_id"": ""doi:10.5957/jsr.1979.23.4.253""}]"
doi:10.5957/pss-1978-011,Propeller-Duct Interaction Due to Loading and Thickness Effects,1978,https://doi.org/10.5957/pss-1978-011,"The unsteady lifting surface theory has been utilized in the study of the hydrodynamic interaction of a propeller and enshrouding nozzle when both lifting surfaces are immersed in a non-uniform inf low field (hull wake). The actual geometry of propeller and enshrouding duct, including their thicknesses, camber distributions and the conicity angle of the duct are taken into account. A numerical ana lysis and corresponding computer program have also been developed, adaptable to a high-speed digital computer furnishing information about the steady and time-dependent pressure (loading) distributions on both lifting surfaces and the resulting hydrodynamic forces and moments generated by this propulsive device.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 32, ""source_id"": ""doi:10.5957/pss-1978-011""}]"
doi:10.5957/pss-1997-17,Implementation of a Special Procedure for Modeling the Tip Clearance Flow in a Panel Method for Ducted Propulsors,1997,https://doi.org/10.5957/pss-1997-17,"A special procedure is presented to account for the influence of the flow through the tip gap of a ducted propulsor when the analysis of the ducted propulsor is performed using a boundary element method. Boundary element methods or panel methods have achieved a high /eve/ of refinement over the past decade and are now commonly used in the design and analysis of propulsors, including ducted propulsors. These methods have difficulty, however, directly representing the flow through the gap region between the tip of the propeller and the duct, which can significantly affect the prediction of the overall circulation and forces on both the duct and propeller. The method presented in this paper does not attempt to predict the details of the flow in the tip clearance region, but rather accounts for the effects of the gap flow on the global flow solution in order to obtain a more accurate prediction of the circulation and forces on the duel and propeller.",5,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan non-uniform tip clearance experimental"", ""rank"": 23, ""source_id"": ""doi:10.5957/pss-1997-17""}, {""abstract_available"": true, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 10, ""source_id"": ""doi:10.5957/pss-1997-17""}]"
doi:10.1016/j.proeng.2011.08.182,An optical fiber Blade Tip Clearance Sensor for Active Clearance Control Applications,2011,https://doi.org/10.1016/j.proeng.2011.08.182,,4,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 20, ""source_id"": ""doi:10.1016/j.proeng.2011.08.182""}]"
doi:10.1109/oceans.2014.7003053,Study on the transit efficiency for hybrid driven underwater gliders based on a foldable propeller,2014,https://doi.org/10.1109/oceans.2014.7003053,,4,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""foldable duct propeller rotor"", ""rank"": 18, ""source_id"": ""doi:10.1109/oceans.2014.7003053""}]"
doi:10.1115/1.0002990v,Periodic Unsteadiness of Tip Clearance Vortex in an Axial Compressor Rotor,2021,https://doi.org/10.1115/1.0002990v,,4,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""crossref"", ""query"": ""ducted fan tip clearance ovality"", ""rank"": 18, ""source_id"": ""doi:10.1115/1.0002990v""}, {""abstract_available"": false, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 25, ""source_id"": ""doi:10.1115/1.0002990v""}]"
doi:10.1115/1.1314609,Recommendations for Achieving Accurate Numerical Simulation of Tip Clearance Flows in Transonic Compressor Rotors,1999,https://doi.org/10.1115/1.1314609,,4,False,UNSCREENED,"[{""abstract_available"": false, ""db"": ""openalex"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 1, ""source_id"": ""doi:10.1115/1.1314609""}]"
doi:10.1115/1.2841340,Dual-Laser Probe Measurement of Blade-Tip Clearance,1999,https://doi.org/10.1115/1.2841340,"This paper describes two dual-laser probe integrated fiber optic systems for measuring blade tip clearance in rotating turbomachinery. The probes are nearly flush with the casing inner lining, resulting in minimal flow disturbance. The two probes are closely spaced in a circumferential plane and are slanted at an angle relative to each other so that the blade tip traverse time of the space between the two laser beams varies with the tip radius, allowing determination of the tip clearance at the rotor operating conditions. The tip clearance can be obtained for all the blades in a rotor with a single system, provided there are no synchronous vibrations present at a particular operating condition. These probes were installed in two holders; one provided an included angle between the probes of 20 deg, and the other provided an included angle of 40 deg. The two configurations were calibrated in a vacuum spin rig facility that is capable of reproducing realistic blade tip speeds.",4,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""tip clearance optical capacitive measurement fan blade"", ""rank"": 34, ""source_id"": ""doi:10.1115/1.2841340""}]"
doi:10.1115/1.2927421,Effects of Tip Clearance of Nozzle Vanes on Performance of Radial Turbine Rotor,1990,https://doi.org/10.1115/1.2927421,"In radial turbines with variable nozzles, the flow downstream of the nozzles could be distorted by the leakage flow through the tip clearance of the upstream nozzle vanes. To investigate the effects of flow distortion on the performance of turbine rotors, two rotors with different numbers of blades were tested for three types of distorted velocity distribution at the rotor inlet. In the case of the 20-blade rotor with moderate blade loading, the flow distortion at the rotor inlet had a negligible effect on the rotor characteristics, and the measured data on the turbine performances agreed well with prediction. Predictions were made with a conventional one-dimensional flow model applied to the rotor flow, while a two-layer flow model was applied to the flow in the nozzle with clearance. In the case of the 10-blade rotor with heavy blade loading, however, the rotor performance was found to be sensitive to the inlet flow distortion and was considerably lower than the prediction.",4,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 33, ""source_id"": ""doi:10.1115/1.2927421""}]"
doi:10.1115/1.4035521,Effects of Double-Leakage Tip Clearance Flow on the Performance of a Compressor Stage With a Large Rotor Tip Gap,2017,https://doi.org/10.1115/1.4035521,"Effects of a large rotor tip gap on the performance of a one and a half stage axial compressor are investigated in detail with a numerical simulation based on large eddy simulation (LES) and available particle image velocimetry (PIV) data. This paper studies the main flow physics, including why and how the loss generation is increased with the large rotor tip gap. The present study reveals that when the tip gap becomes large, tip clearance fluid goes over the tip clearance core vortex and enters into the next blade's tip gap, which is called double-leakage tip clearance flow. As the tip clearance flow enters into the adjacent blade's tip gap, a vortex rope with a lower pressure core is generated. This vortex rope breaks up the tip clearance core vortex of the adjacent blade, resulting in a large additional mixing. This double-leakage tip clearance flow occurs at all the operating conditions, from design flow to near stall condition, with the large tip gap for the current compressor stage. The double-leakage tip clearance flow, its interaction with the tip clearance core vortex of the adjacent blade, and the resulting large mixing loss are the main flow mechanism of the large rotor tip gap in the compressor. When the tip clearance is smaller, flow near the end wall follows more closely with the main passage flow and this double-leakage tip clearance flow does not happen near the design flow condition for the current compressor stage. When the compressor with a large tip gap op",4,False,UNSCREENED,"[{""abstract_available"": true, ""db"": ""crossref"", ""query"": ""non-axisymmetric tip clearance rotor performance"", ""rank"": 9, ""source_id"": ""doi:10.1115/1.4035521""}]"
